Unnamed: 0,...1,Address_ID,Timestamp,Do.you.agree.to.participate.in.this.study.,X1..Auditors.Name,X2..GPS.Coordinates.of.the.Shop,X3..Market.Name,X4...Group.,X5..Section,X6..Line,X7..Block.Number,X8..Shop.Number..Visible.Tag.,X9..Shop.Number..Count.,X10..Shop.Level,X11..Shop.Occupancy.Status,X16..Contact.Information,Lighting...Estimated.Power.Req....W.,Cooling...Estimated.Power.Req....W.,Others...Estimated.Power.Req....W.,Total...Estimated.Power.Req....W.,Additional.Load.from.Requested.Appliances
88,1694,BMP--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK BN)--SNUM(1694)--SLEV(0),2022-05-21 11:47:33,Accept,Auditor 14,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION B,LINE 2,BLOCK BN,1694,8.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
89,781,BJS--SEC(SECTION F)--LIN(LINE 2)--BL(6)--SNUM(776)--SLEV(0),2022-03-21 14:33:07,Accept,Auditor 9,"9.94xxxx, 8.87xxxx","Building Materials market, Jos",Closed Shop,SECTION F,LINE 2,6,776,16.0,Ground Floor,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
90,6374,KRM--SEC(SECTION E)--LIN(LINE 2)--BL(BLOCK 95)--SNUM(6365)--SLEV(GROUND FLOOR),2022-05-23 12:04:32,Accept,Auditor 16,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION E,LINE 2,BLOCK 95,6365,23.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
92,1353,Watt--SEC(A)--LIN(9)--BL(4)--SNUM(1342)--SLEV(0),2022-03-19 14:47:17,Accept,Auditor 2,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,A,9,4,1342,83.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
93,1479,RKB--SEC(SECTION B)--LIN(LINE 1)--BL(49)--SNUM(1358)--SLEV(0),2022-03-19 14:59:14,Accept,Auditor 7,"9.92xxxx, 8.86xxxx",Rukkuba Market (Rukuba Road Satellite Market),Closed Shop,SECTION B,LINE 1,49,1358,2.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
94,1834,BMP--SEC(SECTION C)--LIN(LINE 2)--BL(BLOCK CA)--SNUM(1834)--SLEV(0),2022-05-21 16:06:53,Accept,Auditor 2,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION C,LINE 2,BLOCK CA,1834,38.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
95,2104,Margaret--SEC(D)--LIN(2)--BL(13)--SNUM(4050)--SLEV(0),2022-04-05 17:28:00,Accept,Auditor 2,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Closed Shop,D,2,13,4050,13.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
96,33,GBM--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK D)--SNUM(33)--SLEV(0),2022-04-15 13:36:56,Accept,Auditor 1,"10.2xxxx2, 11.1xxxx9",Gombe Main Market,Closed Shop,SECTION A,LINE 1,BLOCK D,33,16.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,75.0,0.0,75.0,0.0
97,2000,TSH--SEC(SECTION D)--LIN(LINE 10)--BL(BLOCK AL)--SNUM(2000)--SLEV(0),2022-04-14 15:15:23,Accept,Auditor 5,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Closed Shop,SECTION D,LINE 10,BLOCK AL,2000,16.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
98,3346,Ngwa--SEC(A)--LIN(124)--BL(1)--SNUM(2463)--SLEV(0),2022-03-30 15:24:33,Accept,Auditor 2,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Open Stall,A,124,1,2463,12.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
99,3829,Babban-Kasuwa--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK AM)--SNUM(3829)--SLEV(0),2022-04-15 11:58:54,Accept,Auditor 1,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION D,LINE 1,BLOCK AM,3829,55.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
102,2403,JMT--SEC(C)--LIN(1)--BL(106)-SNUM(2106)--SLEV(0),2022-04-16 16:05:05,Accept,Auditor 18,"9.27xxxx, 12.4xxxx2",jimeta central / modern market,Closed Shop,C,1,106,2106,6.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
103,3798,Ngwa--SEC(A)--LIN(152)--BL(1)--SNUM(3025)--SLEV(0),2022-03-30 12:13:46,Accept,Auditor 1,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Open Stall,A,152,1,3025,5.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
105,24343,Onitsha--SEC(D)--LIN(4)--BL(1)--SNUM(24641)--SLEV(GROUND FLOOR),2022-04-06 14:35:00,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,D,4,1,24641,1.0,GROUND FLOOR,RESIDENTIAL,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
106,6531,KRM--SEC(SECTION E)--LIN(LINE 1)--BL(BLOCK 98)--SNUM(6522)--SLEV(GROUND FLOOR),2022-05-23 09:46:24,Accept,Auditor 27,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION E,LINE 1,BLOCK 98,6522,63.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
107,4210,SBG--SEC(SECTION C)--LIN(LINE 2)--BL(C84)--SNUM(4193)--SLEV(0),2022-06-06 13:33:00,Accept,Auditor 2,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION C,LINE 2,C84,4193,44.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,135.0
108,211,Onuimo--SEC(B)--LIN(22)--BL(2)--SNUM(3558)--SLEV(0),2022-04-12 12:04:00,Accept,Auditor 7,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,B,22,2,3558,217.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
109,16898,Onitsha--SEC(B)--LIN(17)--BL(5)--SNUM(21485)--SLEV(FIRST FLOOR),2022-04-14 19:04:31,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,17,5,21485,75.0,FIRST FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
110,4555,Onitsha--SEC(B)--LIN(4)--BL(1)--SNUM(11545)--SLEV(SECOND FLOOR),2022-04-14 17:40:31,Accept,Auditor 11,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,4,1,11545,12.0,SECOND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
111,5892,KTS--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK 11)--SNUM(5892)--SLEV(0),2022-05-25 09:55:21,Accept,Auditor 5,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION D,LINE 1,BLOCK 11,5892,8.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
113,63,OYG--SEC(SECTION A)--LIN(LINE 1)--BL(1)--SNUM(20)--SLEV(0),2022-03-07 13:02:00,Accept,Auditor 2,"6.47xxxx, 3.38xxxx",Onyingbo (White sand),Closed Shop,SECTION A,LINE 1,1,20,29.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
115,1373,KTK--SEC(SECTION D)--LIN(LINE 2)--BL(5)--SNUM(2972)--SLEV(0),2022-03-19 15:03:32,Accept,Auditor 21,"9.94xxxx, 8.87xxxx",Katako,Closed Shop,SECTION D,LINE 2,5,2972,38.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,0.0,0.0,10.0,0.0
116,1700,KRM--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK 27)--SNUM(1689)--SLEV(GROUND FLOOR),2022-05-20 15:44:28,Accept,Auditor 27,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION B,LINE 2,BLOCK 27,1689,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,60.0
117,3619,Onitsha--SEC(B)--LIN(19)--BL(3)--SNUM(21816)--SLEV(GROUND FLOOR),2022-04-14 12:06:52,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,19,3,21816,1220.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
118,18477,Onitsha--SEC(B)--LIN(3)--BL(2)--SNUM(11208)--SLEV(FIRST FLOOR),2022-05-24 18:33:39,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,B,3,2,11208,1.0,FIRST FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
119,6258,Ngwa--SEC(C)--LIN(41)--BL(2)--SNUM(6220)--SLEV(0),2022-03-28 13:08:58,Accept,Auditor 16,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,C,41,2,6220,1.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
120,3306,Onitsha--SEC(A)--LIN(24)--BL(5)--SNUM(9282)--SLEV(GROUND FLOOR),2022-04-14 09:42:45,Accept,Auditor 13,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,24,5,9282,173.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,10.0
121,5289,AkpaAndem--SEC(A)--LIN(2)--BL(6)--SNUM(1584)--SLEV(0),2022-04-01 23:28:00,Accept,Auditor 4,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,2,6,1584,28.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
122,224,Ochanja--SEC(C)--LIN(1)--BL(1)--SNUM(2828)--SLEV(0),2022-06-30 11:03:21,Accept,Auditor 5,"6.13xxxx, 6.78xxxx",Ochanja,Open Stall,C,1,1,2828,2.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,322.0
123,686,FTU--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK AP)--SNUM(2530)--SLEV(0),2022-09-19 12:29:57,Accept,Auditor 25,"11.5xxxx2, 7.33xxxx",Funtua Central Market,Closed Shop,SECTION D,LINE 1,BLOCK AP,2530,29.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
124,31,AkpaAndem--SEC(A)--LIN(1)--BL(4)--SNUM(524)--SLEV(0),2022-04-06 16:46:00,Accept,Auditor 9,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,1,4,524,72.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,80.0,50.0,130.0,0.0
125,1079,FCC--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK V)--SNUM(V1081)--SLEV(0),2022-06-13 12:40:03,Accept,Auditor 16,"10.5xxxx3, 7.42xxxx",Fabrics Dealers Chenchenia Mkt,Closed Shop,SECTION B,LINE 2,BLOCK V,V1081,3.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,30.0,80.0,0.0,110.0,0.0
126,3790,Margaret--SEC(B)--LIN(4)--BL(5)--SNUM(3128)--SLEV(0),2022-04-11 11:47:00,Accept,Auditor 1,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Open Stall,B,4,5,3128,90.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
127,5688,KRM--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK 84)--SNUM(5675)--SLEV(GROUND FLOOR),2022-05-23 12:05:51,Accept,Auditor 14,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION D,LINE 1,BLOCK 84,5675,19.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
128,7949,SBG--SEC(SECTION E)--LIN(LINE 1)--BL(BP)--SNUM(7953)--SLEV(0),2022-06-03 11:09:00,Accept,Auditor 2,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION E,LINE 1,BP,7953,19.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
129,2492,MDA--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK AAN)--SNUM(2488)--SLEV(0),2022-05-16 12:27:41,Accept,Auditor 5,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION C,LINE 1,BLOCK AAN,2488,69.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,60.0
130,6369,Onitsha--SEC(B)--LIN(14)--BL(2)--SNUM(16922)--SLEV(FIRST FLOOR),2022-05-25 07:48:09,Accept,Auditor 10,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,14,2,16922,349.0,FIRST FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
131,2664,AkpaAndem--SEC(A)--LIN(3)--BL(8)--SNUM(2676)--SLEV(0),2022-03-30 09:30:19,Accept,Auditor 19,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,3,8,2676,20.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
132,7979,Onitsha--SEC(B)--LIN(13)--BL(4)--SNUM(16337)--SLEV(GROUND FLOOR),2022-05-26 15:21:56,Accept,Auditor 6,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,13,4,16337,963.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
133,24997,Onitsha--SEC(B)--LIN(10)--BL(4)--SNUM(14177)--SLEV(GROUND FLOOR),2022-04-07 14:04:00,Accept,Auditor 2,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,10,4,14177,20.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
134,107,ONR--SEC(SECTION C)--LIN(LINE 1)--BL(C)--SNUM(D6)--SLEV(0),2021-12-13 15:33:44,Accept,Auditor 3,"6.42xxxx, 3.45xxxx",Oniru New Market,Open Stall,SECTION C,LINE 1,C,D6,27.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,97.0,80.0,0.0,177.0,0.0
135,23647,Onitsha--SEC(A)--LIN(14)--BL(1)--SNUM(4161)--SLEV(GROUND FLOOR),2022-04-06 16:40:00,Accept,Auditor 4,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,14,1,4161,91.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
136,985,MDA--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK AA)--SNUM(962)--SLEV(0),2022-05-13 11:58:07,Accept,Auditor 14,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION B,LINE 1,BLOCK AA,962,14.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,120.0
137,13274,Onitsha--SEC(E)--LIN(2)--BL(1)--SNUM(25621)--SLEV(GROUND FLOOR),2022-04-09 11:03:00,Accept,Auditor 11,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,E,2,1,25621,2.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
138,24245,Onitsha--SEC(D)--LIN(3)--BL(1)--SNUM(24600)--SLEV(GROUND FLOOR),2022-04-06 12:23:00,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,D,3,1,24600,60.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
139,8475,Onitsha--SEC(A)--LIN(17)--BL(3)--SNUM(7574)--SLEV(GROUND FLOOR),2022-06-04 10:23:00,Accept,Auditor 7,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,17,3,7574,174.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,204.0
140,2211,KTS--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK 12)--SNUM(2211)--SLEV(0),2022-05-23 12:36:01,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION B,LINE 2,BLOCK 12,2211,18.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,224.0
142,1171,TND--SEC(SECTION B)--LIN(LINE 1)--BL(B18)--SNUM(1171)--SLEV(0),2022-06-01 11:10:00,Accept,Auditor 12,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION B,LINE 1,B18,1171,21.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,180.0
143,2380,MDA--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK AAK)--SNUM(2376)--SLEV(0),2022-05-16 14:50:47,Accept,Auditor 14,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Open Stall,SECTION C,LINE 1,BLOCK AAK,2376,40.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,60.0
144,19623,Onitsha--SEC(B)--LIN(20)--BL(3)--SNUM(23653)--SLEV(GROUND FLOOR),2022-05-25 19:42:34,Accept,Auditor 4,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,20,3,23653,18.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
145,1752,ABG--SEC(SECTION BB)--LIN(LINE 1)--BL(BLOCK BB30)--SNUM(BB1737)--SLEV(0),2022-06-03 15:09:00,Accept,Auditor 13,"10.5xxxx3, 7.42xxxx",Abubakar Gumi Central Market,Closed Shop,SECTION BB,LINE 1,BLOCK BB30,BB1737,12.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,200.0,0.0,0.0,200.0,0.0
146,16440,Onitsha--SEC(A)--LIN(15)--BL(4)--SNUM(6682)--SLEV(GROUND FLOOR),2022-04-14 11:20:18,Accept,Auditor 7,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,15,4,6682,100.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
147,5320,SBG--SEC(SECTION D)--LIN(LINE 1)--BL(N)--SNUM(5317)--SLEV(0),2022-06-08 13:28:00,Accept,Auditor 6,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Open Stall,SECTION D,LINE 1,N,5317,17.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
148,930,OTK--SEC(C)--LIN(5)--BL(24)--SNUM(1954)--SLEV(0),2022-03-26 13:27:19,Accept,Auditor 10,"7.19xxxx, 8.13xxxx",Otukpo Main Market,Closed Shop,C,5,24,1954,14.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,40.0,0.0,50.0,0.0
149,97,GSM--SEC(SECTION B)--LIN(LINE 3)--BL(BLOCK D)--SNUM(168)--SLEV(0),2022-05-17 12:43:16,Accept,Auditor 6,"11.8xxxx9, 13.1xxxx9",GSM Village Market,Open Stall,SECTION B,LINE 3,BLOCK D,168,19.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,245.0
150,1493,PTK--SEC(SECTION A)--LIN(LINE 2)--BL(BLOCK AD)--SNUM(AD1493)--SLEV(0),2022-06-14 13:22:31,Accept,Auditor 7,"10.5xxxx3, 7.41xxxx",Panteka Market,Closed Shop,SECTION A,LINE 2,BLOCK AD,AD1493,31.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
151,2663,AkpaAndem--SEC(A)--LIN(3)--BL(8)--SNUM(2675)--SLEV(0),2022-03-30 09:29:23,Accept,Auditor 19,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,3,8,2675,19.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
152,2230,OGG--SEC(E)--LIN(1)--BL(3)--SNUM(1917)--SLEV(0),2022-05-30 14:34:59,Accept,Auditor 6,"6.83xxxx, 7.41xxxx",Ogige market,Open Stall,E,1,3,1917,88.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
153,3854,TND--SEC(SECTION D)--LIN(LINE 1)--BL(D65)--SNUM(3854)--SLEV(1),2022-05-27 14:53:02,Accept,Auditor 8,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION D,LINE 1,D65,3854,1.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
154,2077,OKJ--SEC(SECTION C)--LIN(LINE 1)--BL(2)--SNUM(988)--SLEV(0),2022-05-17 15:31:17,Accept,Auditor 26,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION C,LINE 1,2,988,10.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
155,627,SLJ--SEC(B)--LIN(7)--BL(1)--SNUM(846)--SLEV(0),2022-03-16 13:34:32,Accept,Auditor 20,"9.17xxxx, 7.18xxxx",Suleja Central Market,Open Stall,B,7,1,846,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,340.0,40.0,105.0,485.0,0.0
156,843,OKJ--SEC(SECTION B)--LIN(LINE 1)--BL(29)--SNUM(595)--SLEV(0),2022-05-18 12:21:09,Accept,Auditor 6,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION B,LINE 1,29,595,17.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
157,477,Ngwa--SEC(A)--LIN(79)--BL(1)--SNUM(1569)--SLEV(0),2022-03-29 10:21:56,Accept,Auditor 3,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Open Stall,A,79,1,1569,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
159,2998,KTS--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK 25)--SNUM(2998)--SLEV(0),2022-05-24 12:57:41,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION B,LINE 2,BLOCK 25,2998,13.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,210.0
160,48,IGD--SEC(A)--LIN(2)--BL(3)--SNUM(95)--SLEV(0),2022-04-07 16:38:00,Accept,Auditor 4,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,A,2,3,95,63.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,50.0,0.0,0.0,50.0,0.0
161,1047,RKB--SEC(SECTION A)--LIN(LINE 1)--BL(15)--SNUM(283)--SLEV(0),2022-03-21 10:19:41,Accept,Auditor 14,"9.92xxxx, 8.86xxxx",Rukkuba Market (Rukuba Road Satellite Market),Closed Shop,SECTION A,LINE 1,15,283,6.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
162,2174,AkpaAndem--SEC(A)--LIN(4)--BL(2)--SNUM(3057)--SLEV(0),2022-03-29 15:16:43,Accept,Auditor 15,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,4,2,3057,289.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
163,1393,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 24)--SNUM(1393)--SLEV(0),2022-05-21 12:34:00,Accept,Auditor 5,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 24,1393,60.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,80.0,80.0,0.0,160.0,0.0
165,4117,Babban-Kasuwa--SEC(SECTION D)--LIN(LINE 2)--BL(BLOCK AO)--SNUM(4117)--SLEV(0),2022-04-15 10:50:17,Accept,Auditor 1,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION D,LINE 2,BLOCK AO,4117,3.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
166,16333,Onitsha--SEC(B)--LIN(3)--BL(1)--SNUM(11027)--SLEV(FIRST FLOOR),2022-04-14 06:28:41,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,3,1,11027,1.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
167,1656,Watt--SEC(B)--LIN(7)--BL(1)--SNUM(2372)--SLEV(0),2022-03-21 11:36:30,Accept,Auditor 1,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,B,7,1,2372,5.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
168,4515,Ngwa--SEC(A)--LIN(198)--BL(1)--SNUM(3947)--SLEV(0),2022-03-30 14:20:22,Accept,Auditor 10,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,A,198,1,3947,137.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
170,4567,AkpaAndem--SEC(A)--LIN(4)--BL(8)--SNUM(4113)--SLEV(0),2022-03-30 16:18:30,Accept,Auditor 19,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,4,8,4113,339.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
172,1175,TSH--SEC(SECTION C)--LIN(LINE 4)--BL(BLOCK V)--SNUM(1175)--SLEV(0),2022-04-14 14:50:51,Accept,Auditor 20,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Open Stall,SECTION C,LINE 4,BLOCK V,1175,3.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,75.0,75.0,0.0,150.0,0.0
173,9932,Onitsha--SEC(B)--LIN(19)--BL(5)--SNUM(23112)--SLEV(GROUND FLOOR),2022-04-13 15:28:38,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,19,5,23112,1039.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
